,Id,Code,Name,was,subsequent,Class,Standard Concept Caption,RC,DRC,PC,DPC,Valid Start Date,Valid End Date,Domain,Vocabulary
,40398904,194873007,Postoperative transmural myocardial infarction of other sites,1,,Disorder,Non-Standard,timeout,timeout,timeout,timeout,01/31/2002,01/31/2002,Condition,SNOMED
,4207922,311794006,Postoperative transmural myocardial infarction of other sites,1,,Disorder,Non-Standard,timeout,timeout,timeout,timeout,01/31/2002,01/31/2010,Condition,SNOMED
,45426799,G382.00,Postoperative transmural myocardial infarction of other sites,1,,Read,Non-Standard,timeout,timeout,timeout,timeout,04/01/2014,12/31/2099,Condition,Read
,4209542,311795007,Postoperative transmural myocardial infarction of unspecified site,1,,Disorder,Non-Standard,timeout,timeout,timeout,timeout,01/31/2002,01/31/2010,Condition,SNOMED
,40398905,194874001,Postoperative transmural myocardial infarction of unspecified site,1,,Disorder,Non-Standard,timeout,timeout,timeout,timeout,01/31/2002,01/31/2002,Condition,SNOMED
,3124366,194874001,Postoperative transmural myocardial infarction of unspecified site,1,,Clinical Finding,Non-Standard,timeout,timeout,timeout,timeout,01/31/2002,07/31/2017,Condition,Nebraska Lexicon
,3146937,311795007,Postoperative transmural myocardial infarction of unspecified site,1,,Clinical Finding,Non-Standard,timeout,timeout,timeout,timeout,01/31/2010,07/31/2017,Condition,Nebraska Lexicon
,45490177,G383.00,Postoperative transmural myocardial infarction of unspecified site,1,,Read,Non-Standard,timeout,timeout,timeout,timeout,04/01/2014,12/31/2099,Condition,Read
,3540288,677121000000108,Postoperative transmural myocardial infarction of unspecified site,1,,Disorder,Non-Standard,timeout,timeout,timeout,timeout,04/01/2010,04/01/2011,Condition,SNOMED
,1620969,LA31445-2,Previous myocardial infarction,1,1,Answer,Standard,timeout,timeout,timeout,timeout,01/01/1970,12/31/2099,Meas Value,LOINC
,2617523,G8033,Prior myocardial infarction - coronary artery disease patient documented to be on beta-blocker therapy (Deprecated),1,,HCPCS,Standard,timeout,timeout,timeout,timeout,01/01/1970,11/11/2014,Observation,HCPCS
,2617524,G8034,Prior myocardial infarction - coronary artery disease patient not documented to be on beta-blocker therapy (Deprecated),1,,HCPCS,Standard,timeout,timeout,timeout,timeout,01/01/1970,11/11/2014,Observation,HCPCS
,3267773,723859005,Pulmonary embolism due to and following acute myocardial infarction,1,,Clinical Finding,Non-Standard,timeout,timeout,timeout,timeout,07/31/2017,12/31/2099,Condition,Nebraska Lexicon
,37109911,723859005,Pulmonary embolism due to and following acute myocardial infarction,1,,Disorder,Standard,timeout,timeout,timeout,timeout,07/31/2017,12/31/2099,Condition,SNOMED
,3305121,41380003,Radioisotope scan for myocardial infarction,1,,Procedure,Non-Standard,timeout,timeout,timeout,timeout,01/31/2002,12/31/2099,Procedure,Nebraska Lexicon
,4185163,41380003,Radioisotope scan for myocardial infarction,1,,Procedure,Standard,timeout,timeout,timeout,timeout,01/31/2002,12/31/2099,Procedure,SNOMED
,4176766,428752002,Recent myocardial infarction,1,,Context-dependent,Non-Standard,timeout,timeout,timeout,timeout,01/31/2008,12/31/2099,Observation,SNOMED
,3350326,428752002,Recent myocardial infarction,1,,Context-dependent,Non-Standard,timeout,timeout,timeout,timeout,01/31/2008,12/31/2099,Observation,Nebraska Lexicon
,42488376,I23.3,Rupture of cardiac wall without haemopericardium as current complication following acute myocardial infarction,1,,KCD7 code,Non-Standard,timeout,timeout,timeout,timeout,07/01/2017,12/31/2099,Condition,KCD7
,1413836,I23.3,Rupture of cardiac wall without haemopericardium as current complication following acute myocardial infarction,1,,ICD10 code,Non-Standard,timeout,timeout,timeout,timeout,01/01/2016,12/31/2099,Condition,ICD10CN
,3367453,194865003,Rupture of cardiac wall without haemopericardium as current complication following acute myocardial infarction,1,,Clinical Finding,Non-Standard,timeout,timeout,timeout,timeout,01/31/2002,12/31/2099,Condition,Nebraska Lexicon
,1413837,I23.300,Rupture of cardiac wall without haemopericardium as current complication following acute myocardial infarction,1,,ICD10 code,Non-Standard,timeout,timeout,timeout,timeout,01/01/2016,12/31/2099,Condition,ICD10CN
,45523372,G363.00,Rupture of cardiac wall without haemopericardium as current complication following acute myocardial infarction,1,,Read,Non-Standard,timeout,timeout,timeout,timeout,01/01/1970,12/31/2099,Condition,Read
,45538371,I23.3,Rupture of cardiac wall without haemopericardium as current complication following acute myocardial infarction,1,,ICD10 code,Non-Standard,timeout,timeout,timeout,timeout,05/01/1990,12/31/2099,Condition,ICD10
,35207693,I23.3,Rupture of cardiac wall without hemopericardium as current complication following acute myocardial infarction,1,,4-char billing code,Non-Standard,timeout,timeout,timeout,timeout,01/01/2007,12/31/2099,Condition,ICD10CM
,4108679,194865003,Rupture of cardiac wall without hemopericardium as current complication following acute myocardial infarction,1,,Disorder,Standard,timeout,timeout,timeout,timeout,01/31/2002,12/31/2099,Condition,SNOMED
,45433418,G364.00,Rupture of chordae tendinae as current complication following acute myocardial infarction,1,,Read,Non-Standard,timeout,timeout,timeout,timeout,01/01/1970,12/31/2099,Condition,Read
,3264758,194866002,Rupture of chordae tendinae due to and following acute myocardial infarction,1,,Clinical Finding,Non-Standard,timeout,timeout,timeout,timeout,07/31/2018,12/31/2099,Condition,Nebraska Lexicon
,4108219,194866002,Rupture of chordae tendinae due to and following acute myocardial infarction,1,,Disorder,Standard,timeout,timeout,timeout,timeout,01/31/2002,12/31/2099,Condition,SNOMED
,42488377,I23.4,Rupture of chordae tendineae as current complication following acute myocardial infarction,1,,KCD7 code,Non-Standard,timeout,timeout,timeout,timeout,07/01/2017,12/31/2099,Condition,KCD7
,45605782,I23.4,Rupture of chordae tendineae as current complication following acute myocardial infarction,1,,ICD10 code,Non-Standard,timeout,timeout,timeout,timeout,05/01/1990,12/31/2099,Condition,ICD10
,1413839,I23.400,Rupture of chordae tendineae as current complication following acute myocardial infarction,1,,ICD10 code,Non-Standard,timeout,timeout,timeout,timeout,01/01/2016,12/31/2099,Condition,ICD10CN
,1413838,I23.4,Rupture of chordae tendineae as current complication following acute myocardial infarction,1,,ICD10 code,Non-Standard,timeout,timeout,timeout,timeout,01/01/2016,12/31/2099,Condition,ICD10CN
,35207694,I23.4,Rupture of chordae tendineae as current complication following acute myocardial infarction,1,,4-char billing code,Non-Standard,timeout,timeout,timeout,timeout,01/01/2007,12/31/2099,Condition,ICD10CM
,609083,1.65286210001191E+016,Rupture of interventricular septum following acute myocardial infarction,1,,Disorder,Standard,timeout,timeout,timeout,timeout,07/31/2021,12/31/2099,Condition,SNOMED
,4108220,194867006,Rupture of papillary muscle as current complication following acute myocardial infarction,1,,Disorder,Standard,timeout,timeout,timeout,timeout,01/31/2002,12/31/2099,Condition,SNOMED
,45601023,I23.5,Rupture of papillary muscle as current complication following acute myocardial infarction,1,,ICD10 code,Non-Standard,timeout,timeout,timeout,timeout,05/01/1990,12/31/2099,Condition,ICD10
,3340176,194867006,Rupture of papillary muscle as current complication following acute myocardial infarction,1,,Clinical Finding,Non-Standard,timeout,timeout,timeout,timeout,01/31/2002,12/31/2099,Condition,Nebraska Lexicon
,35207695,I23.5,Rupture of papillary muscle as current complication following acute myocardial infarction,1,,4-char billing code,Non-Standard,timeout,timeout,timeout,timeout,01/01/2007,12/31/2099,Condition,ICD10CM
,1413840,I23.5,Rupture of papillary muscle as current complication following acute myocardial infarction,1,,ICD10 code,Non-Standard,timeout,timeout,timeout,timeout,01/01/2016,12/31/2099,Condition,ICD10CN
,1413841,I23.500,Rupture of papillary muscle as current complication following acute myocardial infarction,1,,ICD10 code,Non-Standard,timeout,timeout,timeout,timeout,01/01/2016,12/31/2099,Condition,ICD10CN
,45433419,G365.00,Rupture of papillary muscle as current complication following acute myocardial infarction,1,,Read,Non-Standard,timeout,timeout,timeout,timeout,01/01/1970,12/31/2099,Condition,Read
,42488378,I23.5,Rupture of papillary muscle as current complication following acute myocardial infarction,1,,KCD7 code,Non-Standard,timeout,timeout,timeout,timeout,07/01/2017,12/31/2099,Condition,KCD7
,4147223,30277009,Rupture of ventricle due to acute myocardial infarction,1,,Disorder,Standard,timeout,timeout,timeout,timeout,01/31/2002,12/31/2099,Condition,SNOMED
,3379313,233843008,Silent myocardial infarction,1,,Clinical Finding,Non-Standard,timeout,timeout,timeout,timeout,01/31/2002,12/31/2099,Condition,Nebraska Lexicon
,45433414,G30..17,Silent myocardial infarction,1,,Read,Non-Standard,timeout,timeout,timeout,timeout,01/01/1970,12/31/2099,Condition,Read
,4124686,233843008,Silent myocardial infarction,1,,Disorder,Standard,timeout,timeout,timeout,timeout,01/31/2002,12/31/2099,Condition,SNOMED
,718267,N0000192918,ST Elevation Myocardial Infarction,1,,Ind / CI,Non-Standard,timeout,timeout,timeout,timeout,01/03/2017,12/31/2099,Drug,NDFRT
,19137722,D000072657,ST Elevation Myocardial Infarction,1,,Main Heading,Non-Standard,timeout,timeout,timeout,timeout,05/01/2023,12/31/2099,Condition,MeSH
,45572079,I21.02,ST elevation (STEMI) myocardial infarction involving left anterior descending coronary artery,1,,5-char billing code,Non-Standard,timeout,timeout,timeout,timeout,01/01/1970,12/31/2099,Condition,ICD10CM
,45572080,I21.21,ST elevation (STEMI) myocardial infarction involving left circumflex coronary artery,1,,5-char billing code,Non-Standard,timeout,timeout,timeout,timeout,01/01/1970,12/31/2099,Condition,ICD10CM
,45562340,I21.01,ST elevation (STEMI) myocardial infarction involving left main coronary artery,1,,5-char billing code,Non-Standard,timeout,timeout,timeout,timeout,01/01/1970,12/31/2099,Condition,ICD10CM
,45576865,I21.09,ST elevation (STEMI) myocardial infarction involving other coronary artery of anterior wall,1,,5-char billing code,Non-Standard,timeout,timeout,timeout,timeout,01/01/1970,12/31/2099,Condition,ICD10CM
,45605779,I21.19,ST elevation (STEMI) myocardial infarction involving other coronary artery of inferior wall,1,,5-char billing code,Non-Standard,timeout,timeout,timeout,timeout,01/01/1970,12/31/2099,Condition,ICD10CM
,45557536,I21.29,ST elevation (STEMI) myocardial infarction involving other sites,1,,5-char billing code,Non-Standard,timeout,timeout,timeout,timeout,01/01/1970,12/31/2099,Condition,ICD10CM
,45533436,I21.11,ST elevation (STEMI) myocardial infarction involving right coronary artery,1,,5-char billing code,Non-Standard,timeout,timeout,timeout,timeout,01/01/1970,12/31/2099,Condition,ICD10CM
,1569127,I21.0,ST elevation (STEMI) myocardial infarction of anterior wall,1,,4-char nonbill code,Non-Standard,timeout,timeout,timeout,timeout,01/01/2012,12/31/2099,Condition,ICD10CM
,1569128,I21.1,ST elevation (STEMI) myocardial infarction of inferior wall,1,,4-char nonbill code,Non-Standard,timeout,timeout,timeout,timeout,01/01/2012,12/31/2099,Condition,ICD10CM
,1569129,I21.2,ST elevation (STEMI) myocardial infarction of other sites,1,,4-char nonbill code,Non-Standard,timeout,timeout,timeout,timeout,01/01/2012,12/31/2099,Condition,ICD10CM
,35207684,I21.3,ST elevation (STEMI) myocardial infarction of unspecified site,1,,4-char billing code,Non-Standard,timeout,timeout,timeout,timeout,01/01/2007,12/31/2099,Condition,ICD10CM
,3418307,401303003,STEMI - ST elevation myocardial infarction,1,,Clinical Finding,Non-Standard,timeout,timeout,timeout,timeout,07/31/2003,12/31/2099,Condition,Nebraska Lexicon
,1413790,I21.101,ST segment elevation acute myocardial infarction under partitions (machine translation),1,,ICD10 code,Non-Standard,timeout,timeout,timeout,timeout,01/01/2016,12/31/2099,Condition,ICD10CN
,1413798,I21.202,ST segment elevation acute posterior wall myocardial infarction (machine translation),1,,ICD10 code,Non-Standard,timeout,timeout,timeout,timeout,01/01/2016,12/31/2099,Condition,ICD10CN
,1413799,I21.203,ST segment elevation acute right ventricular myocardial infarction (machine translation),1,,ICD10 code,Non-Standard,timeout,timeout,timeout,timeout,01/01/2016,12/31/2099,Condition,ICD10CN
,36309521,LA24436-0,ST-segment elevation myocardial infarction (STEMI),1,,Answer,Standard,timeout,timeout,timeout,timeout,01/01/1970,12/31/2099,Meas Value,LOINC
,3297270,380001000004106,Subendocardial myocardial infarction,1,,Clinical Finding,Non-Standard,timeout,timeout,timeout,timeout,09/01/2015,12/31/2099,Condition,Nebraska Lexicon
,765132,380001000004106,Subendocardial myocardial infarction,1,,Disorder,Standard,timeout,timeout,timeout,timeout,09/01/2015,12/31/2099,Condition,SNOMED
,37163289,1208872002,Subsequent anterior non-ST segment elevation myocardial infarction,1,1,Disorder,Standard,timeout,timeout,timeout,timeout,03/31/2022,12/31/2099,Condition,SNOMED
,37163290,1208873007,Subsequent inferior non-ST segment elevation myocardial infarction,1,1,Disorder,Standard,timeout,timeout,timeout,timeout,03/31/2022,12/31/2099,Condition,SNOMED
,3176113,194856005,Subsequent myocardial infarction,1,1,Clinical Finding,Non-Standard,timeout,timeout,timeout,timeout,01/31/2002,12/31/2099,Condition,Nebraska Lexicon
,42488367,I22,Subsequent myocardial infarction,1,1,KCD7 code,Non-Standard,timeout,timeout,timeout,timeout,07/01/2017,12/31/2099,Condition,KCD7
,45562341,I22,Subsequent myocardial infarction,1,1,ICD10 Hierarchy,Non-Standard,timeout,timeout,timeout,timeout,05/01/1990,12/31/2099,Condition,ICD10
,1413820,I22,Subsequent myocardial infarction,1,1,ICD10 Hierarchy,Non-Standard,timeout,timeout,timeout,timeout,01/01/2016,12/31/2099,Condition,ICD10CN
,45476933,G35..00,Subsequent myocardial infarction,1,1,Read,Non-Standard,timeout,timeout,timeout,timeout,01/01/1970,12/31/2099,Condition,Read
,4108217,194856005,Subsequent myocardial infarction,1,1,Disorder,Standard,timeout,timeout,timeout,timeout,01/31/2002,12/31/2099,Condition,SNOMED
,1413821,I22.0,Subsequent myocardial infarction of anterior wall,1,1,ICD10 code,Non-Standard,timeout,timeout,timeout,timeout,01/01/2016,12/31/2099,Condition,ICD10CN
,1413822,I22.000,Subsequent myocardial infarction of anterior wall,1,1,ICD10 code,Non-Standard,timeout,timeout,timeout,timeout,01/01/2016,12/31/2099,Condition,ICD10CN
,45513426,G350.00,Subsequent myocardial infarction of anterior wall,1,1,Read,Non-Standard,timeout,timeout,timeout,timeout,01/01/1970,12/31/2099,Condition,Read
,3324009,194857001,Subsequent myocardial infarction of anterior wall,1,1,Clinical Finding,Non-Standard,timeout,timeout,timeout,timeout,01/31/2002,12/31/2099,Condition,Nebraska Lexicon
,4108677,194857001,Subsequent myocardial infarction of anterior wall,1,1,Disorder,Standard,timeout,timeout,timeout,timeout,01/31/2002,12/31/2099,Condition,SNOMED
,42488368,I22.0,Subsequent myocardial infarction of anterior wall,1,1,KCD7 code,Non-Standard,timeout,timeout,timeout,timeout,07/01/2017,12/31/2099,Condition,KCD7
,45596192,I22.0,Subsequent myocardial infarction of anterior wall,1,1,ICD10 code,Non-Standard,timeout,timeout,timeout,timeout,05/01/1990,12/31/2099,Condition,ICD10
,3253508,194858006,Subsequent myocardial infarction of inferior wall,1,1,Clinical Finding,Non-Standard,timeout,timeout,timeout,timeout,01/31/2002,12/31/2099,Condition,Nebraska Lexicon
,42488369,I22.1,Subsequent myocardial infarction of inferior wall,1,1,KCD7 code,Non-Standard,timeout,timeout,timeout,timeout,07/01/2017,12/31/2099,Condition,KCD7
,4108218,194858006,Subsequent myocardial infarction of inferior wall,1,1,Disorder,Standard,timeout,timeout,timeout,timeout,01/31/2002,12/31/2099,Condition,SNOMED
,1413823,I22.1,Subsequent myocardial infarction of inferior wall,1,1,ICD10 code,Non-Standard,timeout,timeout,timeout,timeout,01/01/2016,12/31/2099,Condition,ICD10CN
,1413824,I22.100,Subsequent myocardial infarction of inferior wall,1,1,ICD10 code,Non-Standard,timeout,timeout,timeout,timeout,01/01/2016,12/31/2099,Condition,ICD10CN
,45443330,G351.00,Subsequent myocardial infarction of inferior wall,1,1,Read,Non-Standard,timeout,timeout,timeout,timeout,01/01/1970,12/31/2099,Condition,Read
,45552781,I22.1,Subsequent myocardial infarction of inferior wall,1,1,ICD10 code,Non-Standard,timeout,timeout,timeout,timeout,05/01/1990,12/31/2099,Condition,ICD10
,45601022,I22.8,Subsequent myocardial infarction of other sites,1,1,ICD10 code,Non-Standard,timeout,timeout,timeout,timeout,05/01/1990,12/31/2099,Condition,ICD10
,1413826,I22.800,Subsequent myocardial infarction of other sites,1,1,ICD10 code,Non-Standard,timeout,timeout,timeout,timeout,01/01/2016,12/31/2099,Condition,ICD10CN
,1413825,I22.8,Subsequent myocardial infarction of other sites,1,1,ICD10 code,Non-Standard,timeout,timeout,timeout,timeout,01/01/2016,12/31/2099,Condition,ICD10CN
,4110962,194859003,Subsequent myocardial infarction of other sites,1,1,Disorder,Non-Standard,timeout,timeout,timeout,timeout,01/31/2002,01/31/2010,Condition,SNOMED
,42488370,I22.8,Subsequent myocardial infarction of other sites,1,1,KCD7 code,Non-Standard,timeout,timeout,timeout,timeout,07/01/2017,12/31/2099,Condition,KCD7
,3536655,623361000000107,Subsequent myocardial infarction of other sites,1,1,Disorder,Non-Standard,timeout,timeout,timeout,timeout,04/01/2010,10/01/2012,Condition,SNOMED
,3124358,194859003,Subsequent myocardial infarction of other sites,1,1,Clinical Finding,Non-Standard,timeout,timeout,timeout,timeout,01/31/2010,07/31/2017,Condition,Nebraska Lexicon
,45446685,G353.00,Subsequent myocardial infarction of other sites,1,1,Read,Non-Standard,timeout,timeout,timeout,timeout,01/01/1970,12/31/2099,Condition,Read
,1413828,I22.900,Subsequent myocardial infarction of unspecified site,1,1,ICD10 code,Non-Standard,timeout,timeout,timeout,timeout,01/01/2016,12/31/2099,Condition,ICD10CN
,45516826,G35X.00,Subsequent myocardial infarction of unspecified site,1,1,Read,Non-Standard,timeout,timeout,timeout,timeout,01/01/1970,12/31/2099,Condition,Read
,45572082,I22.9,Subsequent myocardial infarction of unspecified site,1,1,ICD10 code,Non-Standard,timeout,timeout,timeout,timeout,05/01/1990,12/31/2099,Condition,ICD10
,1413827,I22.9,Subsequent myocardial infarction of unspecified site,1,1,ICD10 code,Non-Standard,timeout,timeout,timeout,timeout,01/01/2016,12/31/2099,Condition,ICD10CN
,42488371,I22.9,Subsequent myocardial infarction of unspecified site,1,1,KCD7 code,Non-Standard,timeout,timeout,timeout,timeout,07/01/2017,12/31/2099,Condition,KCD7
,45605781,I22.2,Subsequent non-ST elevation (NSTEMI) myocardial infarction,1,1,4-char billing code,Non-Standard,timeout,timeout,timeout,timeout,01/01/1970,12/31/2099,Condition,ICD10CM
,45766241,703360004,Subsequent non-ST segment elevation myocardial infarction,1,1,Disorder,Standard,timeout,timeout,timeout,timeout,07/31/2014,12/31/2099,Condition,SNOMED
,3343786,703360004,Subsequent non-ST segment elevation myocardial infarction,1,1,Clinical Finding,Non-Standard,timeout,timeout,timeout,timeout,07/31/2014,12/31/2099,Condition,Nebraska Lexicon
,1569130,I22,Subsequent ST elevation (STEMI) and non-ST elevation (NSTEMI) myocardial infarction,1,1,3-char nonbill code,Non-Standard,timeout,timeout,timeout,timeout,01/01/2012,12/31/2099,Condition,ICD10CM
,35207686,I22.0,Subsequent ST elevation (STEMI) myocardial infarction of anterior wall,1,1,4-char billing code,Non-Standard,timeout,timeout,timeout,timeout,01/01/2007,12/31/2099,Condition,ICD10CM
,35207687,I22.1,Subsequent ST elevation (STEMI) myocardial infarction of inferior wall,1,1,4-char billing code,Non-Standard,timeout,timeout,timeout,timeout,01/01/2007,12/31/2099,Condition,ICD10CM
,35207688,I22.8,Subsequent ST elevation (STEMI) myocardial infarction of other sites,1,1,4-char billing code,Non-Standard,timeout,timeout,timeout,timeout,01/01/2007,12/31/2099,Condition,ICD10CM
,35207689,I22.9,Subsequent ST elevation (STEMI) myocardial infarction of unspecified site,1,1,4-char billing code,Non-Standard,timeout,timeout,timeout,timeout,01/01/2007,12/31/2099,Condition,ICD10CM
,45766114,703211006,Subsequent ST segment elevation myocardial infarction,1,1,Disorder,Standard,timeout,timeout,timeout,timeout,07/31/2014,12/31/2099,Condition,SNOMED
,3187235,703211006,Subsequent ST segment elevation myocardial infarction,1,1,Clinical Finding,Non-Standard,timeout,timeout,timeout,timeout,07/31/2014,12/31/2099,Condition,Nebraska Lexicon
,3179318,703210007,Subsequent ST segment elevation myocardial infarction of anterior wall,1,1,Clinical Finding,Non-Standard,timeout,timeout,timeout,timeout,07/31/2014,12/31/2099,Condition,Nebraska Lexicon
,45766113,703210007,Subsequent ST segment elevation myocardial infarction of anterior wall,1,1,Disorder,Standard,timeout,timeout,timeout,timeout,07/31/2014,12/31/2099,Condition,SNOMED
,45773170,703209002,Subsequent ST segment elevation myocardial infarction of inferior wall,1,1,Disorder,Standard,timeout,timeout,timeout,timeout,07/31/2014,12/31/2099,Condition,SNOMED
,3350658,703209002,Subsequent ST segment elevation myocardial infarction of inferior wall,1,1,Clinical Finding,Non-Standard,timeout,timeout,timeout,timeout,07/31/2014,12/31/2099,Condition,Nebraska Lexicon
,609068,1.64150810001191E+016,Supraventricular tachycardia following acute myocardial infarction,1,,Disorder,Standard,timeout,timeout,timeout,timeout,07/31/2021,12/31/2099,Condition,SNOMED
,45527976,4129B,SYNDROME POSTMYOCARDIAL INFARCTION,1,,OXMIS,Non-Standard,timeout,timeout,timeout,timeout,01/01/1970,12/31/2099,Condition,OXMIS
,3354962,371867000,Thrombolysis in Myocardial Infarction grade 0: no perfusion,1,,Clinical Finding,Non-Standard,timeout,timeout,timeout,timeout,07/31/2002,12/31/2099,Condition,Nebraska Lexicon
,3355057,371866009,Thrombolysis in Myocardial Infarction grade 1: penetration without perfusion,1,,Clinical Finding,Non-Standard,timeout,timeout,timeout,timeout,07/31/2002,12/31/2099,Condition,Nebraska Lexicon
,3375882,371864007,Thrombolysis in Myocardial Infarction grade 2: partial perfusion,1,,Clinical Finding,Non-Standard,timeout,timeout,timeout,timeout,07/31/2002,12/31/2099,Condition,Nebraska Lexicon
,3383432,371865008,Thrombolysis in Myocardial Infarction grade 3: complete perfusion,1,,Clinical Finding,Non-Standard,timeout,timeout,timeout,timeout,07/31/2002,12/31/2099,Condition,Nebraska Lexicon
,36685541,1099111000000105,Thrombolysis In Myocardial Infarction risk score for unstable angina or non-ST-segment-elevation myocardial infarction,1,,Observable Entity,Non-Standard,timeout,timeout,timeout,timeout,10/01/2018,12/31/2099,Measurement,SNOMED
,44811406,883961000000109,Thrombolysis In Myocardial Infarction risk score for unstable angina or non-ST-segment-elevation myocardial infarction,1,,Staging / Scales,Standard,timeout,timeout,timeout,timeout,10/01/2013,12/31/2099,Measurement,SNOMED
,45453327,G366.00,"Thrombosis of atrium, auricular appendage, and ventricle as current complications following acute myocardial infarction",1,,Read,Non-Standard,timeout,timeout,timeout,timeout,01/01/1970,12/31/2099,Condition,Read
,42488379,I23.6,"Thrombosis of atrium, auricular appendage, and ventricle as current complications following acute myocardial infarction",1,,KCD7 code,Non-Standard,timeout,timeout,timeout,timeout,07/01/2017,12/31/2099,Condition,KCD7
,45605783,I23.6,"Thrombosis of atrium, auricular appendage, and ventricle as current complications following acute myocardial infarction",1,,ICD10 code,Non-Standard,timeout,timeout,timeout,timeout,05/01/1990,12/31/2099,Condition,ICD10
,35207696,I23.6,"Thrombosis of atrium, auricular appendage, and ventricle as current complications following acute myocardial infarction",1,,4-char billing code,Non-Standard,timeout,timeout,timeout,timeout,01/01/2007,12/31/2099,Condition,ICD10CM
,1413842,I23.6,"Thrombosis of atrium, auricular appendage, and ventricle as current complications following acute myocardial infarction",1,,ICD10 code,Non-Standard,timeout,timeout,timeout,timeout,01/01/2016,12/31/2099,Condition,ICD10CN
,1413843,I23.600,"Thrombosis of atrium, auricular appendage, and ventricle as current complications following acute myocardial infarction",1,,ICD10 code,Non-Standard,timeout,timeout,timeout,timeout,01/01/2016,12/31/2099,Condition,ICD10CN
,3241922,194868001,"Thrombosis of atrium, auricular appendage, and ventricle due to and following acute myocardial infarction",1,,Clinical Finding,Non-Standard,timeout,timeout,timeout,timeout,07/31/2018,12/31/2099,Condition,Nebraska Lexicon
,4108680,194868001,"Thrombosis of atrium, auricular appendage, and ventricle due to and following acute myocardial infarction",1,,Disorder,Standard,timeout,timeout,timeout,timeout,01/31/2002,12/31/2099,Condition,SNOMED
,1389593,0659T,"Transcatheter intracoronary infusion of supersaturated oxygen in conjunction with percutaneous coronary revascularization during acute myocardial infarction, including catheter placement, imaging guidance (eg, fluoroscopy), angiography, and radiologic...",1,,CPT4,Standard,timeout,timeout,timeout,timeout,11/07/2022,12/31/2099,Procedure,CPT4
,439693,194802003,True posterior myocardial infarction,1,,Disorder,Standard,timeout,timeout,timeout,timeout,01/31/2002,12/31/2099,Condition,SNOMED
,3403164,194802003,True posterior myocardial infarction,1,,Clinical Finding,Non-Standard,timeout,timeout,timeout,timeout,01/31/2002,12/31/2099,Condition,Nebraska Lexicon
,45453322,G306.00,True posterior myocardial infarction,1,,Read,Non-Standard,timeout,timeout,timeout,timeout,01/01/1970,12/31/2099,Condition,Read
,3170460,723858002,Ventricular aneurysm due to and following acute myocardial infarction,1,,Clinical Finding,Non-Standard,timeout,timeout,timeout,timeout,07/31/2017,12/31/2099,Condition,Nebraska Lexicon
,37109910,723858002,Ventricular aneurysm due to and following acute myocardial infarction,1,,Disorder,Standard,timeout,timeout,timeout,timeout,07/31/2017,12/31/2099,Condition,SNOMED
,45548009,I23.2,Ventricular septal defect as current complication following acute myocardial infarction,1,,ICD10 code,Non-Standard,timeout,timeout,timeout,timeout,05/01/1990,12/31/2099,Condition,ICD10
,1413835,I23.200,Ventricular septal defect as current complication following acute myocardial infarction,1,,ICD10 code,Non-Standard,timeout,timeout,timeout,timeout,01/01/2016,12/31/2099,Condition,ICD10CN
,45503426,G362.00,Ventricular septal defect as current complication following acute myocardial infarction,1,,Read,Non-Standard,timeout,timeout,timeout,timeout,01/01/1970,12/31/2099,Condition,Read
,1413834,I23.2,Ventricular septal defect as current complication following acute myocardial infarction,1,,ICD10 code,Non-Standard,timeout,timeout,timeout,timeout,01/01/2016,12/31/2099,Condition,ICD10CN
,35207692,I23.2,Ventricular septal defect as current complication following acute myocardial infarction,1,,4-char billing code,Non-Standard,timeout,timeout,timeout,timeout,01/01/2007,12/31/2099,Condition,ICD10CM
,42488375,I23.2,Ventricular septal defect as current complication following acute myocardial infarction,1,,KCD7 code,Non-Standard,timeout,timeout,timeout,timeout,07/01/2017,12/31/2099,Condition,KCD7
,37163285,1208867006,Ventricular thrombus following acute myocardial infarction,1,,Disorder,Standard,timeout,timeout,timeout,timeout,04/30/2022,12/31/2099,Condition,SNOMED
,3528967,418751000000106,[V] Family history of: [ischaemic heart disease] or [myocardial infarction],,,Context-dependent,Non-Standard,timeout,timeout,timeout,timeout,04/01/2009,04/01/2009,Observation,SNOMED
,40524342,315821009,[V] Family history of: [ischemic heart disease] or [myocardial infarction],,,Context-dependent,Non-Standard,timeout,timeout,timeout,timeout,01/31/2002,01/31/2002,Observation,SNOMED
,3064512,315821009,[V] Family history of: [ischemic heart disease] or [myocardial infarction],,,Context-dependent,Non-Standard,timeout,timeout,timeout,timeout,01/31/2002,01/31/2009,Observation,Nebraska Lexicon
,45494794,ZV17312,[V]Family history of myocardial infarction,,,Read,Non-Standard,timeout,timeout,timeout,timeout,01/01/1970,12/31/2099,Observation,Read
,45511437,ZV71900,[V]Observation for suspected myocardial infarction,,,Read,Non-Standard,timeout,timeout,timeout,timeout,01/01/1970,12/31/2099,Observation,Read
,3073885,316573009,[V]Observation for suspected myocardial infarction,,,Context-dependent,Non-Standard,timeout,timeout,timeout,timeout,07/30/2008,07/31/2008,Observation,Nebraska Lexicon
,40520500,316573009,[V]Observation for suspected myocardial infarction,,,Context-dependent,Non-Standard,timeout,timeout,timeout,timeout,01/31/2002,01/31/2009,Observation,SNOMED
,44799395,451341000000108,[V]Observation for suspected myocardial infarction,,,Context-dependent,Non-Standard,timeout,timeout,timeout,timeout,04/01/2009,04/01/2018,Observation,SNOMED
